Key,ACADEMIC_PERIOD,CAMPUS,COURSE_IDENTIFICATION,COURSE_SECTION_NUMBER,COURSE_REFERENCE_NUMBER,COURSE_TITLE_SHORT,CREDITS_EARNED,CREDITS_FOR_GPA,FINAL_GRADE,REPEAT_COURSE_IND,REGISTRATION_STATUS,REGISTRATION_STATUS_DESC,GRADABLE_IND,Most_Recent_Prior_Term,Most_Recent_Prior_Term_GPA
071230,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.50666667
071242,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,2.45714286
071246,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,C+,,RW,**Web Registered**,Y,201910,2.31428571
071285,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,3.6375
071335,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.01428571
071339,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.78461539
071360,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,2.72857143
071370,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.89411765
071386,202020,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,C+,,RW,**Web Registered**,Y,202010,3.44385965
071414,202110,PWL,PHYS22000,002,27016,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.65882353
071462,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.62857143
071463,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.02666667
071487,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.37142857
071489,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,2.39333333
071494,202110,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.4
071524,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,3.30666667
071582,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,2.43076923
071588,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201930,3.62857143
071634,201920,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,C+,,RW,**Web Registered**,Y,201910,3.12307692
071668,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,A-,,RW,**Web Registered**,Y,201930,3.571875
071669,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201930,3.05142857
071675,202010,PWL,PHYS17200,002,13391,Modern Mechanics,4,4,D+,,RW,**Web Registered**,Y,201930,3.29117647
071693,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,201910,3.57142857
071710,202110,PWL,PHYS22000,002,27016,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.75263158
071712,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201930,3.61
071729,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.125
071739,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,2.67857143
071789,202020,PWL,PHYS22000,001,25707,Gen Physics,0,4,F,,RW,**Web Registered**,Y,202010,2.30930233
071795,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201930,3.96
071827,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.88405797
071869,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,2.55
071872,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.89230769
071921,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,2.74375
071930,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.60655738
071951,201920,PWL,PHYS22000,001,25707,Gen Physics,0,0,W,,W,Withdrawn-W,Y,201910,3.925
071982,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,C,,RW,**Web Registered**,Y,201910,3.16
071986,201920,PWL,PHYS17200,015,25602,Modern Mechanics,0,0,D-,E,RW,**Web Registered**,Y,201910,0.875
071989,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.57333333
071995,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.59333333
072002,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,2.69285714
072006,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.46
072017,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B-,,RW,**Web Registered**,Y,201910,3
072040,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.10588235
072066,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.62666667
072068,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201930,2.49310345
072096,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201930,3.43225807
072135,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,2.95714286
072137,201920,PWL,PHYS17200,017,25598,Modern Mechanics,0,0,W,,W,Withdrawn-W,Y,201910,3.35333333
072141,202110,PWL,PHYS22000,002,27016,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.63333333
072144,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,C+,,RW,**Web Registered**,Y,201930,2.36451613
072160,202020,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,202010,3.45172414
072164,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,201930,2.192
072201,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,202010,3.18076923
072213,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,3.46428571
072220,202010,PWL,PHYS17200,102,26930,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201930,3.23953488
072227,201920,PWL,PHYS17200,001,13631,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.95384615
072252,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.3
072259,202110,PWL,PHYS22000,002,27016,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.16515152
072269,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201910,2.65714286
072273,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B-,,RW,**Web Registered**,Y,201910,2.32142857
072317,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.375
072322,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,202010,2.61162791
072330,201920,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.92
072351,201920,PWL,PHYS17200,002,15038,Modern Mechanics,4,4,C+,,RW,**Web Registered**,Y,201910,2.31176471
072400,202020,PWL,PHYS22000,002,25708,Gen Physics,4,4,B,,RW,**Web Registered**,Y,202010,3.40980392
072432,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201910,3.8
072433,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,2.64
072474,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,2.75714286
072482,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,C,,RW,**Web Registered**,Y,201930,2.67037037
072483,202020,PWL,PHYS22000,001,25707,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,202010,2.55405405
072505,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,3.96
072547,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.17857143
072551,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.24285714
072574,202110,PWL,PHYS22000,002,27016,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.475
072580,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201930,3.00344828
072587,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,2.58571429
072670,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,2.9631579
072703,202020,PWL,PHYS22000,003,11270,Gen Physics,0,4,F,,RW,**Web Registered**,Y,202010,1.97333333
072713,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.10169492
072717,201920,PWL,PHYS17200,001,13631,Modern Mechanics,0,0,,,DC,Drop Course,Y,201910,1.25
072736,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,4
072748,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.58571429
072755,201920,PWL,PHYS17200,002,15038,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.5
072756,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.87142857
072771,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,2.85714286
072793,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,B-,,RW,**Web Registered**,Y,201910,2.96153846
072795,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,201930,3.72068966
072806,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,3.49230769
072819,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,2.62857143
072821,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,C+,,RW,**Web Registered**,Y,201910,2.52857143
072865,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.64285714
072866,202110,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,4
072895,202020,PWL,PHYS22000,003,11270,Gen Physics,4,0,P,,RE,**Registered**,Y,202010,3.07380952
072903,202020,PWL,PHYS17200,013,13590,Modern Mechanics,0,4,F,,RW,**Web Registered**,Y,202010,1.65625
072913,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,2.57333333
072915,202110,PWL,PHYS22000,002,27016,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.27857143
072948,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,201910,3.89285714
072989,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,3.10666667
072994,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,202010,2.82631579
072996,202010,PWL,PHYS22000,002,27016,Gen Physics,0,4,F,,RW,**Web Registered**,Y,201930,2
073026,202110,PWL,PHYS17200,154,27497,Modern Mechanics,0,0,,,RE,**Registered**,Y,202020,3.83157895
073067,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,3.10666667
073073,202010,PWL,PHYS17200,100,26931,Modern Mechanics,0,0,W,,W,Withdrawn-W,Y,201930,2.5483871
073085,201920,PWL,PHYS17200,001,13631,Modern Mechanics,4,4,C+,,RW,**Web Registered**,Y,201910,2.95625
073097,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,3.09333333
073109,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,201930,3.13793103
073114,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.41111111
073129,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,3.17857143
073131,202110,PWL,PHYS17200,102,26930,Modern Mechanics,0,0,,,RW,**Web Registered**,Y,202020,3.22
073155,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,3.71333333
073163,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,4
073202,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,2.4
073207,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,3.55
073231,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,B-,,RW,**Web Registered**,Y,201910,2.38461539
073240,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,3.74444444
073250,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,3.50666667
073274,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,3.67142857
073302,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,A,,RW,**Web Registered**,Y,201930,3.74117647
073309,202010,PWL,PHYS17200,103,37253,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201930,3.35769231
073328,201920,PWL,PHYS17200,001,13631,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,2.83571429
073333,201920,PWL,PHYS17200,002,15038,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,2.56923077
073334,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201930,3.34193548
073378,202010,PWL,PHYS17200,102,26930,Modern Mechanics,0,0,W,,W,Withdrawn-W,Y,201930,0
073378,202110,PWL,PHYS17200,103,37253,Modern Mechanics,0,0,,,RW,**Web Registered**,Y,202020,3.625
073387,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.84193548
073406,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,3.20625
073407,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201910,3.2375
073409,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,B-,,RW,**Web Registered**,Y,201910,2.84
073413,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.67142857
073430,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,3.95714286
073433,202010,PWL,PHYS22000,002,27016,Gen Physics,0,0,W,,W,Withdrawn-W,Y,201930,3.34375
073519,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,2.82857143
073524,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.25714286
073540,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,C+,,RE,**Registered**,Y,201910,2.94166667
073561,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,3.28
073582,201920,PWL,PHYS17200,002,15038,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,3.1
073684,201920,PWL,PHYS17200,002,15038,Modern Mechanics,0,0,,,DC,Drop Course,Y,201910,3.15625
073684,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A-,,RE,**Registered**,Y,201910,3.15625
073767,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,201910,3.7375
073802,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.78666667
073833,202110,PWL,PHYS22000,062,25722,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.27719298
073846,202110,PWL,PHYS22000,002,27016,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.7220339
073851,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,A,,RE,**Registered**,Y,201930,3.8137931
073851,202010,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,DC,Drop Course,Y,201930,3.8137931
073880,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,201930,3.38333333
073883,202110,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,2.84745763
073917,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,3.11764706
073943,202010,PWL,PHYS17200,103,37253,Modern Mechanics,4,4,C+,,RW,**Web Registered**,Y,201930,2.61290323
073959,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,B-,,RW,**Web Registered**,Y,201910,2.30625
073968,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.53333333
073997,202010,PWL,PHYS22000,002,27016,Gen Physics,0,4,F,,RW,**Web Registered**,Y,201930,2.3375
074002,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201930,2.84545455
074012,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,C-,,RW,**Web Registered**,Y,201910,2.0375
074049,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201930,3.38
074065,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,3.12666667
074084,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,2.99444444
074095,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,2.7
074096,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,C+,,RW,**Web Registered**,Y,201910,2.25294118
074119,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.5704918
074130,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,201910,3.54666667
074136,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,B-,,RW,**Web Registered**,Y,201910,3.47142857
074213,201920,PWL,PHYS17200,002,15038,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.95714286
074222,201920,PWL,PHYS17200,001,13631,Modern Mechanics,4,4,B,,RE,**Registered**,Y,201910,1.8125
074272,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.86875
074286,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.62666667
074289,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,3.15882353
074317,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.11111111
074326,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,3.86
074330,201920,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.21428571
074333,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.00666667
074342,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,2.02
074352,201920,PWL,PHYS17200,001,13631,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.72307692
074369,201920,PWL,PHYS17200,018,25599,Modern Mechanics,0,0,W,,W,Withdrawn-W,Y,201910,1.5
074369,202010,PWL,PHYS17200,103,37253,Modern Mechanics,0,0,W,,W,Withdrawn-W,Y,201930,1.5
074370,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,202010,3.72978723
074407,201920,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,C+,,RW,**Web Registered**,Y,201910,2.44444444
074408,201920,PWL,PHYS17200,014,25601,Modern Mechanics,0,0,W,,W,Withdrawn-W,Y,201910,1.80588235
074412,202010,PWL,PHYS17200,002,13391,Modern Mechanics,4,4,C+,,RW,**Web Registered**,Y,201930,3.53571429
074414,201920,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,A,,RE,**Registered**,Y,201910,3.35
074422,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,3.11818182
074495,201920,PWL,PHYS17200,133,11269,Modern Mechanics,4,4,B-,,RW,**Web Registered**,Y,201910,3.08
074506,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201910,2.93571429
074539,202010,PWL,PHYS17200,102,26930,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201930,3.71034483
074548,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,B,,RW,**Web Registered**,Y,202010,2.92222222
074588,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.47142857
074613,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.36923077
074627,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,4
074633,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201930,3.55882353
074674,201920,PWL,PHYS17200,002,15038,Modern Mechanics,0,0,C+,E,RW,**Web Registered**,Y,201910,2.46153846
074688,202010,PWL,PHYS17200,102,26930,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201930,3.55483871
074752,202010,PWL,PHYS22000,003,27017,Gen Physics,0,4,F,,RW,**Web Registered**,Y,201930,2.44
074764,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B-,,RW,**Web Registered**,Y,201910,2.60666667
074773,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,3.15384615
074789,201920,PWL,PHYS17200,001,13631,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.95714286
074790,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,C+,I,RW,**Web Registered**,Y,201910,1.23333333
074848,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,4
074853,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.7945946
074861,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201930,2.00645161
074896,202110,PWL,PHYS22000,062,25722,Gen Physics,0,0,,,RE,**Registered**,Y,202020,3.49787234
074942,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201930,3.58181818
075069,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,201910,3.59333333
075078,201920,PWL,PHYS17200,002,15038,Modern Mechanics,4,4,B,I,RW,**Web Registered**,Y,201910,2.64166667
075163,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,A-,,RW,**Web Registered**,Y,201930,2.94
075169,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,A-,,RW,**Web Registered**,Y,201930,3.41025641
075172,202110,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.81034483
075181,202020,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,202010,3.71428571
075195,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.73846154
075224,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,202010,2.86086957
075258,201920,PWL,PHYS17200,014,25601,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.96470588
075291,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,B-,,RW,**Web Registered**,Y,201910,3.15714286
075292,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A+,,RW,**Web Registered**,Y,201910,3.78461539
075325,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,2.86428571
075359,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.58571429
075363,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,D-,,RW,**Web Registered**,Y,201910,2.81111111
