Key,TEST_RULE,SATR EBRW,SATR Math,SATR Total,ACT Composite,ACT English,ACT Combined English/Writing,ACT Math
051295,SAT2ACT,610,720,1320,,,,
051314,SAT2ACT,640,700,1320,29,30,,29
051315,SAT2ACT,680,730,1410,33,34,,32
051316,SAT2ACT,680,640,1320,,,,
051317,SAT2ACT,670,700,1370,,,,
051320,SAT2ACT,660,580,1210,,,,
051334,SAT2ACT,710,710,1420,34,34,,34
051336,SAT2ACT,660,800,1460,34,35,,35
051346,SAT2ACT,,,,23,22,,28
051347,SAT2ACT,,,,34,35,,34
051361,SAT2ACT,690,790,1480,35,34,,33
051367,SAT2ACT,730,650,1380,,,,
051375,SAT2ACT,520,670,1190,26,23,,27
051389,SAT2ACT,620,650,1270,28,26,,27
051396,SAT2ACT,,,,30,28,,31
051398,SAT2ACT,660,650,1300,,,,
051431,SAT2ACT,670,710,1380,,,,
051466,SAT2ACT,720,730,1450,30,31,,31
051467,SAT2ACT,,,,32,35,,30
051470,SAT2ACT,710,660,1340,,,,
051475,SAT2ACT,580,570,1150,26,24,,24
051478,SAT2ACT,540,560,1100,,,,
051484,SAT2ACT,630,690,1320,,,,
051497,SAT2ACT,650,720,1370,,,,
051507,SAT2ACT,640,570,1210,28,25,,27
051524,SAT2ACT,680,680,1360,30,24,,33
051535,SAT2ACT,700,780,1480,33,34,,33
051574,SAT2ACT,640,700,1340,,,,
051578,SAT2ACT,660,690,1340,,,,
051583,SAT2ACT,550,700,1250,26,24,,30
051588,SAT2ACT,690,690,1370,,,,
051592,SAT2ACT,690,660,1280,,,,
051603,SAT2ACT,710,720,1410,29,30,,28
051619,SAT2ACT,700,790,1480,30,35,,29
051706,SAT2ACT,510,590,1100,,,,
051778,SAT2ACT,580,700,1280,27,26,,30
051793,SAT2ACT,560,580,1130,23,21,,20
051808,SAT2ACT,,,,33,35,,31
051819,SAT2ACT,590,610,1200,30,33,,27
051823,SAT2ACT,710,790,1500,,,,
051832,SAT2ACT,710,680,1390,32,32,,27
051847,SAT2ACT,550,590,1110,22,20,,22
051868,SAT2ACT,580,650,1230,,,,
051896,SAT2ACT,610,740,1350,,,,
051910,SAT2ACT,600,570,1150,,,,
051912,SAT2ACT,660,660,1310,,,,
051922,SAT2ACT,,,,33,35,,33
051949,SAT2ACT,700,720,1420,,,,
051962,SAT2ACT,640,700,1340,,,,
051980,SAT2ACT,,,,30,26,,31
051991,SAT2ACT,540,550,1090,22,21,,19
051996,SAT2ACT,620,660,1280,26,25,,30
051998,SAT2ACT,660,700,1360,32,34,,34
052017,SAT2ACT,680,770,1430,,,,
052045,SAT2ACT,560,570,1080,,,,
052163,SAT2ACT,730,660,1360,,,,
052166,SAT2ACT,770,620,1370,,,,
052216,SAT2ACT,590,590,1180,,,,
052218,SAT2ACT,690,640,1330,31,34,,30
052222,SAT2ACT,600,620,1220,,,,
052234,SAT2ACT,680,710,1390,,,,
052238,SAT2ACT,560,590,1140,,,,
052241,SAT2ACT,,,,30,34,,29
052248,SAT2ACT,680,690,1320,,,,
052250,SAT2ACT,,,,31,31,,29
052254,SAT2ACT,640,650,1280,,,,
052284,SAT2ACT,770,750,1520,34,31,,35
052303,SAT2ACT,590,630,1220,,,,
052309,SAT2ACT,640,780,1420,,,,
052310,SAT2ACT,690,710,1390,,,,
052323,SAT2ACT,530,550,1060,,,,
052366,SAT2ACT,,,,34,36,,35
052371,SAT2ACT,580,700,1280,24,22,,27
052417,SAT2ACT,670,740,1410,,,,
052429,SAT2ACT,640,640,1280,25,27,,30
052431,SAT2ACT,590,570,1160,22,20,,21
052449,SAT2ACT,,,,33,34,,29
052454,SAT2ACT,650,710,1360,,,,
052478,SAT2ACT,,,,31,35,,31
052488,SAT2ACT,670,660,1330,32,32,,29
052499,SAT2ACT,650,620,1250,27,28,,24
052500,SAT2ACT,640,720,1360,,,,
052502,SAT2ACT,,,,34,34,,31
052513,SAT2ACT,,,,34,34,,33
052514,SAT2ACT,630,720,1350,29,27,,27
052522,SAT2ACT,700,700,1400,29,27,,31
052535,SAT2ACT,,,,32,34,,34
052537,SAT2ACT,630,640,1270,,,,
052551,SAT2ACT,580,750,1280,,,,
052566,SAT2ACT,,,,35,35,,34
052586,SAT2ACT,630,730,1360,,,,
052593,SAT2ACT,,,,34,34,,35
052597,SAT2ACT,650,690,1340,29,26,,29
052616,SAT2ACT,660,610,1240,,,,
052631,SAT2ACT,,,,34,32,,33
052647,SAT2ACT,,,,21,23,,19
052658,SAT2ACT,,,,29,27,,27
052665,SAT2ACT,,,,32,32,,33
052680,SAT2ACT,700,670,1370,31,31,,30
052692,SAT2ACT,670,630,1300,,,,
052696,SAT2ACT,610,700,1310,,,,
052709,SAT2ACT,680,770,1450,,,,
052719,SAT2ACT,,,,30,34,,34
052725,SAT2ACT,,,,31,34,,28
052729,SAT2ACT,,,,29,28,,28
052733,SAT2ACT,,,,30,32,,34
052782,SAT2ACT,,,,31,34,,28
052785,SAT2ACT,630,730,1360,28,28,,30
052787,SAT2ACT,640,680,1290,,,,
052817,SAT2ACT,540,590,1130,26,28,,25
052872,SAT2ACT,,,,25,22,,27
052879,SAT2ACT,700,620,1320,,,,
052891,SAT2ACT,,,,29,28,,24
052897,SAT2ACT,700,790,1490,,,,
052914,SAT2ACT,490,620,1110,24,23,,27
052919,SAT2ACT,670,720,1370,,,,
052926,SAT2ACT,660,750,1410,,,,
052931,SAT2ACT,730,790,1520,34,32,,31
052936,SAT2ACT,560,730,1260,26,24,,33
052940,SAT2ACT,640,660,1300,,,,
052948,SAT2ACT,,,,31,29,,28
052976,SAT2ACT,620,720,1340,,,,
052978,SAT2ACT,630,640,1240,,,,
052980,SAT2ACT,,,,33,35,,33
053004,SAT2ACT,,,,32,32,,30
053008,SAT2ACT,,,,30,30,,33
053018,SAT2ACT,680,680,1360,33,36,,31
053023,SAT2ACT,,,,32,34,,32
053042,SAT2ACT,,,,31,34,,28
053046,SAT2ACT,710,790,1500,,,,
053066,SAT2ACT,770,730,1500,,,,
053070,SAT2ACT,620,760,1370,26,25,,31
053074,SAT2ACT,620,650,1270,27,23,,26
053095,SAT2ACT,570,560,1130,,,,
053097,SAT2ACT,750,740,1490,,,,
053098,SAT2ACT,510,540,1050,,,,
053099,SAT2ACT,490,520,1010,18,18,,21
053118,SAT2ACT,730,700,1420,32,32,,29
053154,SAT2ACT,600,640,1240,28,27,,27
053156,SAT2ACT,670,680,1340,32,33,,31
053157,SAT2ACT,,,,26,24,,28
053164,SAT2ACT,590,560,1150,22,23,,21
053167,SAT2ACT,,,,31,33,,30
053177,SAT2ACT,,,,27,27,,28
053180,SAT2ACT,700,760,1460,,,,
053191,SAT2ACT,640,680,1320,35,35,,34
053203,SAT2ACT,700,730,1380,34,35,,31
053219,SAT2ACT,770,720,1490,,,,
053220,SAT2ACT,710,700,1410,30,27,,29
053232,SAT2ACT,600,620,1220,23,21,,25
053259,SAT2ACT,640,710,1290,,,,
053271,SAT2ACT,660,750,1410,30,27,,29
053291,SAT2ACT,630,730,1360,29,33,,32
053310,SAT2ACT,660,780,1440,32,33,,32
053313,SAT2ACT,620,630,1250,,,,
053314,SAT2ACT,600,710,1310,,,,
053332,SAT2ACT,590,640,1230,,,,
053337,SAT2ACT,650,720,1370,,,,
053338,SAT2ACT,,,,32,34,,33
053346,SAT2ACT,560,660,1220,21,21,,23
053351,SAT2ACT,,,,34,35,,33
053356,SAT2ACT,670,720,1390,28,35,,27
053365,SAT2ACT,,,,30,32,,27
053368,SAT2ACT,540,620,1150,,,,
053375,SAT2ACT,690,660,1350,29,29,,25
053411,SAT2ACT,,,,34,35,,32
053415,SAT2ACT,610,760,1370,,,,
053422,SAT2ACT,,,,32,34,,28
053424,SAT2ACT,,,,33,36,,30
053436,SAT2ACT,680,800,1480,,,,
053437,SAT2ACT,,,,35,35,,34
053438,SAT2ACT,,,,33,36,,29
053481,SAT2ACT,730,700,1430,29,33,,27
053540,SAT2ACT,600,630,1200,,,,
053561,SAT2ACT,730,800,1530,36,36,,35
053687,SAT2ACT,,,,30,36,,31
053697,SAT2ACT,,,,31,33,,28
053699,SAT2ACT,650,680,1330,,,,
053738,SAT2ACT,630,750,1370,,,,
053768,SAT2ACT,590,550,1140,,,,
053775,SAT2ACT,750,800,1550,,,,
053792,SAT2ACT,650,730,1380,,,,
053802,SAT2ACT,590,730,1320,25,25,,30
053828,SAT2ACT,760,780,1540,34,35,,34
053845,SAT2ACT,,,,30,34,,30
053856,SAT2ACT,,,,29,33,,27
053886,SAT2ACT,,,,31,31,,30
053888,SAT2ACT,590,630,1220,25,24,,27
053895,SAT2ACT,,,,33,35,,34
053900,SAT2ACT,640,670,1310,,,,
053906,SAT2ACT,650,710,1360,,,,
053918,SAT2ACT,750,800,1550,34,31,,35
053983,SAT2ACT,680,710,1390,,,,
053987,SAT2ACT,680,630,1300,,,,
054001,SAT2ACT,600,700,1300,,,,
054023,SAT2ACT,630,640,1240,24,23,,27
054058,SAT2ACT,670,630,1300,29,28,,30
054060,SAT2ACT,670,760,1430,27,27,,28
054089,SAT2ACT,560,660,1220,,,,
054100,SAT2ACT,,,,34,35,,36
054112,SAT2ACT,,,,34,32,,32
054114,SAT2ACT,660,710,1370,25,22,,28
054121,SAT2ACT,560,620,1170,26,21,,29
054122,SAT2ACT,,,,29,29,,32
054123,SAT2ACT,750,750,1480,,,,
054145,SAT2ACT,660,690,1350,,,,
054165,SAT2ACT,590,680,1240,24,19,,31
054229,SAT2ACT,660,730,1340,29,32,,27
054236,SAT2ACT,,,,33,33,,32
054237,SAT2ACT,680,730,1410,34,33,,34
054244,SAT2ACT,670,670,1340,,,,
054254,SAT2ACT,,,,31,28,,34
054268,SAT2ACT,720,800,1520,35,36,,35
054270,SAT2ACT,690,680,1370,,,,
054275,SAT2ACT,650,740,1390,28,22,,28
054292,SAT2ACT,620,620,1240,27,24,,28
054312,SAT2ACT,,,,30,31,,31
054319,SAT2ACT,520,590,1090,,,,
054349,SAT2ACT,,,,32,34,,31
054351,SAT2ACT,660,700,1360,,,,
054366,SAT2ACT,680,760,1360,,,,
054367,SAT2ACT,760,800,1560,,,,
054368,SAT2ACT,,,,33,34,,36
054378,SAT2ACT,,,,24,23,,26
054396,SAT2ACT,660,650,1310,28,35,,27
054401,SAT2ACT,700,770,1460,30,30,,29
054410,SAT2ACT,630,660,1280,,,,
054417,SAT2ACT,,,,33,35,,35
054427,SAT2ACT,600,640,1240,28,32,,26
054448,SAT2ACT,,,,34,35,,32
054471,SAT2ACT,670,740,1410,,,,
054479,SAT2ACT,530,660,1190,25,25,,29
054482,SAT2ACT,670,580,1250,,,,
054498,SAT2ACT,,,,29,32,,27
054509,SAT2ACT,700,680,1380,33,36,,29
054524,SAT2ACT,540,640,1180,,,,
054526,SAT2ACT,690,630,1320,,,,
054541,SAT2ACT,630,630,1250,,,,
054558,SAT2ACT,680,690,1350,,,,
054568,SAT2ACT,680,710,1390,,,,
054575,SAT2ACT,670,720,1390,,,,
054599,SAT2ACT,710,740,1390,30,33,,29
054605,SAT2ACT,670,800,1470,,,,
054608,SAT2ACT,640,730,1370,26,24,,29
054617,SAT2ACT,590,780,1330,,,,
054623,SAT2ACT,690,670,1360,31,24,,29
054626,SAT2ACT,650,640,1290,29,30,,28
054631,SAT2ACT,640,690,1330,31,30,,31
054666,SAT2ACT,640,730,1370,,,,
054668,SAT2ACT,660,690,1340,,,,
054677,SAT2ACT,550,630,1180,24,22,,26
054682,SAT2ACT,630,660,1280,27,28,,29
054730,SAT2ACT,540,580,1120,,,,
054793,SAT2ACT,,,,32,33,,33
054802,SAT2ACT,590,560,1150,24,25,,24
054808,SAT2ACT,,,,29,30,,30
054818,SAT2ACT,,,,32,34,,31
054870,SAT2ACT,640,610,1240,29,28,,27
054872,SAT2ACT,660,700,1360,,,,
054886,SAT2ACT,570,660,1210,,,,
054918,SAT2ACT,700,660,1330,,,,
054923,SAT2ACT,730,730,1460,34,33,,32
055001,SAT2ACT,690,700,1380,,,,
055003,SAT2ACT,610,550,1160,,,,
055012,SAT2ACT,,,,29,27,,31
055013,SAT2ACT,,,,25,28,,28
055020,SAT2ACT,,,,28,28,,29
055035,SAT2ACT,,,,32,35,,28
055040,SAT2ACT,740,780,1520,32,27,,34
055046,SAT2ACT,600,650,1240,23,21,,30
055048,SAT2ACT,530,620,1150,,,,
055066,SAT2ACT,,,,27,24,,26
055084,SAT2ACT,,,,32,35,,29
055117,SAT2ACT,560,590,1090,21,15,,23
055124,SAT2ACT,750,630,1370,33,36,,29
055149,SAT2ACT,,,,25,26,,26
055164,SAT2ACT,670,680,1350,,,,
055177,SAT2ACT,650,790,1440,,,,
055179,SAT2ACT,,,,34,34,,31
055181,SAT2ACT,,,,35,35,,35
055186,SAT2ACT,710,760,1470,,,,
055248,SAT2ACT,660,700,1360,,,,
055339,SAT2ACT,580,520,1100,21,21,,20
055360,SAT2ACT,,,,26,27,,31
055376,SAT2ACT,540,520,1060,19,21,,16
055409,SAT2ACT,730,720,1450,,,,
055417,SAT2ACT,670,690,1360,,,,
055469,SAT2ACT,660,600,1250,,,,
055470,SAT2ACT,730,720,1450,29,26,,28
055473,SAT2ACT,,,,31,32,,27
055474,SAT2ACT,630,710,1300,,,,
055488,SAT2ACT,,,,25,25,,24
055494,SAT2ACT,,,,33,35,,30
055511,SAT2ACT,730,710,1440,34,33,,34
055518,SAT2ACT,690,660,1350,31,27,,29
055521,SAT2ACT,640,660,1300,28,25,,25
055567,SAT2ACT,770,760,1530,35,35,,34
055575,SAT2ACT,600,790,1390,,,,
055581,SAT2ACT,700,640,1340,,,,
055589,SAT2ACT,680,710,1390,31,34,,31
055596,SAT2ACT,610,710,1320,,,,
055626,SAT2ACT,610,510,1120,24,26,,25
055629,SAT2ACT,690,700,1390,,,,
055634,SAT2ACT,700,780,1480,,,,
055655,SAT2ACT,660,670,1320,26,25,,28
055670,SAT2ACT,700,700,1370,,,,
055683,SAT2ACT,560,550,1110,,,,
055697,SAT2ACT,,,,31,32,,25
055734,SAT2ACT,550,650,1200,,,,
055748,SAT2ACT,620,710,1330,,,,
055762,SAT2ACT,680,720,1380,33,32,,34
055765,SAT2ACT,730,660,1360,28,33,,27
055824,SAT2ACT,560,610,1170,25,21,,25
055834,SAT2ACT,,,,33,36,,31
055842,SAT2ACT,590,640,1230,,,,
055864,SAT2ACT,700,630,1330,,,,
055899,SAT2ACT,650,710,1360,26,27,,27
055946,SAT2ACT,700,660,1340,28,27,,28
055947,SAT2ACT,700,650,1350,32,35,,27
055958,SAT2ACT,630,710,1340,,,,
055964,SAT2ACT,660,780,1420,,,,
055972,SAT2ACT,570,730,1300,,,,
055978,SAT2ACT,690,760,1420,,,,
055988,SAT2ACT,,,,34,33,,34
055989,SAT2ACT,570,720,1250,,,,
056008,SAT2ACT,,,,33,34,,32
056017,SAT2ACT,700,760,1450,30,34,,30
056053,SAT2ACT,590,620,1190,,,,
056088,SAT2ACT,770,700,1470,32,34,,30
056114,SAT2ACT,640,660,1280,,,,
056115,SAT2ACT,,,,29,29,,28
056123,SAT2ACT,770,780,1500,,,,
056142,SAT2ACT,,,,31,35,,34
056167,SAT2ACT,,,,30,33,,32
056181,SAT2ACT,640,660,1300,28,33,,28
056187,SAT2ACT,630,590,1220,25,24,,23
056191,SAT2ACT,,,,33,35,,33
056236,SAT2ACT,,,,29,26,,27
056237,SAT2ACT,,,,33,35,,33
056239,SAT2ACT,,,,33,35,,34
056248,SAT2ACT,,,,32,34,,31
056249,SAT2ACT,560,590,1150,24,23,,24
056253,SAT2ACT,,,,29,33,,28
056255,SAT2ACT,730,760,1490,,,,
056274,SAT2ACT,740,740,1480,,,,
056275,SAT2ACT,,,,31,36,,31
056298,SAT2ACT,600,650,1250,26,27,,28
056312,SAT2ACT,690,690,1330,28,24,,28
056314,SAT2ACT,620,690,1300,,,,
056318,SAT2ACT,730,790,1520,,,,
056327,SAT2ACT,660,740,1400,,,,
056334,SAT2ACT,,,,31,35,,35
056342,SAT2ACT,710,780,1490,33,28,,33
056347,SAT2ACT,630,710,1310,,,,
056383,SAT2ACT,740,730,1470,,,,
056386,SAT2ACT,,,,34,35,,33
056390,SAT2ACT,660,660,1320,,,,
056415,SAT2ACT,650,680,1330,31,32,,29
056420,SAT2ACT,690,640,1300,30,33,,28
056427,SAT2ACT,,,,29,30,,25
056462,SAT2ACT,660,650,1310,,,,
056472,SAT2ACT,710,800,1510,,,,
056478,SAT2ACT,690,730,1420,34,34,,35
056510,SAT2ACT,,,,34,33,,33
056513,SAT2ACT,,,,30,33,,30
056522,SAT2ACT,,,,27,26,,27
056542,SAT2ACT,770,770,1540,,,,
056551,SAT2ACT,750,770,1520,33,34,,30
056634,SAT2ACT,490,600,1090,,,,
056706,SAT2ACT,590,710,1300,26,24,,30
056721,SAT2ACT,700,700,1400,,,,
056731,SAT2ACT,,,,22,26,,21
056751,SAT2ACT,,,,30,32,,26
056760,SAT2ACT,550,610,1120,25,23,,26
056807,SAT2ACT,690,720,1400,,,,
056814,SAT2ACT,,,,31,30,,32
056822,SAT2ACT,640,610,1250,29,26,,29
056824,SAT2ACT,,,,31,34,,31
056849,SAT2ACT,670,620,1290,27,26,,28
056852,SAT2ACT,,,,30,26,,31
056855,SAT2ACT,,,,31,35,,29
056861,SAT2ACT,610,560,1170,26,19,,24
056869,SAT2ACT,650,780,1430,32,28,,34
056881,SAT2ACT,730,690,1420,33,35,,29
056885,SAT2ACT,540,520,1050,,,,
056886,SAT2ACT,,,,34,36,,31
056929,SAT2ACT,,,,31,30,,33
056931,SAT2ACT,650,740,1390,33,34,,36
056940,SAT2ACT,,,,28,34,,31
056956,SAT2ACT,730,650,1380,30,29,,28
056963,SAT2ACT,,,,30,34,,30
056992,SAT2ACT,,,,31,35,,31
057015,SAT2ACT,580,690,1270,,,,
057019,SAT2ACT,,,,34,34,,33
057024,SAT2ACT,660,680,1340,31,25,,31
057028,SAT2ACT,,,,33,30,,33
057036,SAT2ACT,700,800,1500,,,,
057055,SAT2ACT,,,,27,25,,27
057060,SAT2ACT,640,640,1280,29,33,,24
057085,SAT2ACT,,,,32,32,,34
057120,SAT2ACT,,,,32,32,,35
057163,SAT2ACT,,,,33,34,,33
057177,SAT2ACT,660,690,1350,29,29,,30
057179,SAT2ACT,630,710,1310,,,,
057220,SAT2ACT,720,710,1430,33,29,,33
057225,SAT2ACT,560,650,1210,,,,
057240,SAT2ACT,,,,34,33,,35
057249,SAT2ACT,650,660,1310,30,28,,31
057256,SAT2ACT,650,620,1260,,,,
057265,SAT2ACT,,,,30,32,,31
057279,SAT2ACT,,,,33,35,,32
057310,SAT2ACT,700,680,1380,32,29,,31
057312,SAT2ACT,,,,32,34,,29
057333,SAT2ACT,590,740,1330,,,,
057339,SAT2ACT,640,660,1300,27,23,,26
057379,SAT2ACT,,,,30,31,,33
057403,SAT2ACT,560,660,1210,,,,
057418,SAT2ACT,680,650,1330,27,29,,27
057425,SAT2ACT,,,,26,31,,24
057427,SAT2ACT,670,710,1380,,,,
057472,SAT2ACT,670,770,1440,33,33,,35
057476,SAT2ACT,,,,27,28,,30
057483,SAT2ACT,,,,30,34,,29
057485,SAT2ACT,560,700,1260,,,,
057493,SAT2ACT,570,650,1220,25,23,,27
057513,SAT2ACT,670,760,1430,,,,
057517,SAT2ACT,,,,31,34,,27
057519,SAT2ACT,710,680,1390,,,,
057528,SAT2ACT,630,680,1280,22,23,,19
057530,SAT2ACT,620,580,1190,25,24,,24
057543,SAT2ACT,670,710,1380,30,28,,33
057544,SAT2ACT,,,,29,27,,30
057576,SAT2ACT,680,750,1430,31,26,,34
057619,SAT2ACT,,,,34,29,,34
057661,SAT2ACT,,,,32,35,,31
058125,SAT2ACT,620,760,1360,25,26,,29
058141,SAT2ACT,650,670,1320,29,28,,28
058161,SAT2ACT,700,700,1390,31,30,,30
058167,SAT2ACT,,,,30,31,,34
058171,SAT2ACT,720,770,1490,33,33,,32
058193,SAT2ACT,590,620,1180,20,18,,19
058200,SAT2ACT,650,620,1210,,,,
058204,SAT2ACT,,,,23,22,,28
058209,SAT2ACT,,,,30,30,,31
058210,SAT2ACT,,,,29,28,,27
058224,SAT2ACT,670,790,1460,,,,
058261,SAT2ACT,710,800,1510,,,,
058275,SAT2ACT,650,740,1390,31,28,,33
058276,SAT2ACT,,,,26,32,,26
058285,SAT2ACT,,,,35,35,,35
058287,SAT2ACT,580,640,1220,25,23,,28
058293,SAT2ACT,,,,33,35,,32
058306,SAT2ACT,650,660,1310,,,,
058309,SAT2ACT,600,610,1210,24,23,,27
058311,SAT2ACT,640,710,1350,29,24,,29
058323,SAT2ACT,680,640,1320,,,,
058332,SAT2ACT,660,700,1360,25,24,,27
058399,SAT2ACT,670,620,1290,,,,
058405,SAT2ACT,,,,31,34,,29
058451,SAT2ACT,560,610,1170,,,,
058465,SAT2ACT,640,720,1360,29,25,,32
058511,SAT2ACT,590,590,1180,25,24,,26
058514,SAT2ACT,620,720,1310,,,,
058561,SAT2ACT,720,720,1440,,,,
058594,SAT2ACT,710,630,1340,30,31,,26
058599,SAT2ACT,,,,32,35,,32
058628,SAT2ACT,730,720,1450,,,,
058629,SAT2ACT,,,,33,32,,33
058638,SAT2ACT,,,,31,34,,31
058649,SAT2ACT,650,690,1340,26,23,,30
058668,SAT2ACT,800,770,1570,,,,
058688,SAT2ACT,,,,28,31,,30
058702,SAT2ACT,,,,29,24,,27
058759,SAT2ACT,,,,32,35,,33
058764,SAT2ACT,690,670,1310,,,,
058777,SAT2ACT,580,640,1220,,,,
058779,SAT2ACT,,,,32,31,,31
058798,SAT2ACT,610,690,1300,,,,
058799,SAT2ACT,650,730,1380,,,,
058803,SAT2ACT,610,610,1220,,,,
058810,SAT2ACT,580,760,1340,,,,
058831,SAT2ACT,600,600,1200,,,,
058839,,,,,,,,
058851,SAT2ACT,710,770,1480,,,,
058854,SAT2ACT,,,,30,29,,31
058857,SAT2ACT,600,620,1220,25,26,,27
058880,SAT2ACT,690,750,1440,,,,
058884,SAT2ACT,570,610,1180,23,22,,26
058890,SAT2ACT,650,590,1240,,,,
058906,SAT2ACT,640,560,1190,,,,
058912,SAT2ACT,570,680,1250,,,,
058913,SAT2ACT,600,660,1260,29,28,,27
058929,SAT2ACT,650,700,1330,29,24,,30
058945,SAT2ACT,640,770,1410,,,,
058962,SAT2ACT,630,730,1360,,,,
058963,SAT2ACT,710,790,1500,35,36,,34
058983,SAT2ACT,,,,33,35,,33
058998,SAT2ACT,,,,28,30,,27
059025,SAT2ACT,660,700,1360,,,,
059035,SAT2ACT,700,710,1410,33,32,,31
059039,SAT2ACT,650,640,1270,25,25,,29
059072,SAT2ACT,670,760,1430,27,27,,31
059076,SAT2ACT,650,620,1270,,,,
059085,SAT2ACT,560,540,1100,25,23,,24
059093,SAT2ACT,680,710,1380,,,,
059163,SAT2ACT,580,600,1170,,,,
059190,SAT2ACT,,,,31,34,,33
059214,SAT2ACT,540,670,1200,,,,
059219,SAT2ACT,,,,26,24,,26
059238,SAT2ACT,630,720,1350,27,26,,32
059257,SAT2ACT,610,690,1300,,,,
059258,SAT2ACT,630,600,1230,,,,
059264,SAT2ACT,650,600,1250,,,,
059282,SAT2ACT,620,660,1270,26,24,,29
059294,SAT2ACT,690,720,1380,,,,
059295,SAT2ACT,,,,32,35,,29
059298,SAT2ACT,550,540,1090,23,21,,22
059301,SAT2ACT,700,610,1310,31,33,,28
059302,SAT2ACT,590,730,1290,26,20,,29
059308,SAT2ACT,480,540,1020,,,,
059312,SAT2ACT,630,660,1290,26,25,,28
059326,SAT2ACT,,,,31,32,,31
059328,SAT2ACT,640,740,1350,28,28,,32
059333,SAT2ACT,,,,33,30,,32
059334,SAT2ACT,,,,27,25,,27
059347,SAT2ACT,540,530,1070,20,17,,20
059349,SAT2ACT,630,610,1240,,,,
059354,SAT2ACT,640,580,1210,,,,
059356,SAT2ACT,,,,30,26,,35
059366,SAT2ACT,650,710,1340,,,,
059389,,,,,,,,
059395,SAT2ACT,650,790,1440,,,,
059408,SAT2ACT,600,680,1280,,,,
059412,SAT2ACT,490,530,1020,23,25,,23
059426,SAT2ACT,660,700,1360,,,,
059429,SAT2ACT,660,750,1410,31,31,,32
059432,SAT2ACT,700,760,1460,,,,
059435,SAT2ACT,770,800,1570,,,,
059437,SAT2ACT,,,,28,32,,28
059465,SAT2ACT,620,620,1210,,,,
059474,SAT2ACT,620,690,1280,,,,
059494,SAT2ACT,690,780,1470,33,28,,34
059511,SAT2ACT,,,,34,35,,35
059519,SAT2ACT,720,780,1500,,,,
059540,SAT2ACT,680,720,1380,,,,
059555,SAT2ACT,660,570,1190,,,,
059584,SAT2ACT,710,780,1470,,,,
059681,SAT2ACT,,,,34,35,,33
059731,SAT2ACT,,,,32,30,,33
059739,SAT2ACT,540,560,1100,,,,
059740,SAT2ACT,,,,30,29,,29
059751,SAT2ACT,640,700,1340,30,33,,27
059772,SAT2ACT,570,570,1140,,,,
059785,SAT2ACT,540,520,1060,,,,
059798,SAT2ACT,720,750,1470,,,,
059822,SAT2ACT,610,690,1300,,,,
059841,SAT2ACT,600,520,1120,,,,
059847,SAT2ACT,520,780,1300,,,,
059856,SAT2ACT,720,690,1410,,,,
059862,SAT2ACT,740,740,1480,33,35,,33
059864,SAT2ACT,,,,33,34,,33
059871,SAT2ACT,460,480,930,21,19,,22
059883,SAT2ACT,,,,28,25,,25
059897,SAT2ACT,,,,33,33,,29
059912,SAT2ACT,660,780,1420,,,,
059915,SAT2ACT,,,,23,22,,24
059920,SAT2ACT,580,660,1240,21,19,,25
059922,SAT2ACT,,,,34,35,,33
059923,SAT2ACT,,,,27,27,,29
059933,SAT2ACT,670,730,1390,30,26,,32
059960,SAT2ACT,680,690,1360,34,33,,33
059976,SAT2ACT,720,700,1400,,,,
059999,SAT2ACT,,,,21,22,,20
060005,SAT2ACT,,,,33,34,,35
060036,SAT2ACT,670,690,1320,,,,
060037,SAT2ACT,590,580,1170,,,,
060039,SAT2ACT,690,690,1380,,,,
060065,SAT2ACT,740,730,1470,34,35,,32
060092,SAT2ACT,580,770,1310,,,,
060101,SAT2ACT,,,,34,34,,31
060102,SAT2ACT,670,770,1440,31,34,,34
060108,SAT2ACT,670,770,1440,,,,
060129,SAT2ACT,700,600,1300,29,31,,26
060145,SAT2ACT,,,,31,32,,28
060151,SAT2ACT,530,760,1290,,,,
060157,SAT2ACT,660,710,1370,,,,
060182,SAT2ACT,740,800,1540,,,,
060201,SAT2ACT,,,,19,17,,20
060205,SAT2ACT,610,620,1230,25,27,,28
060259,SAT2ACT,650,670,1320,27,29,,30
060272,SAT2ACT,,,,31,29,,28
060275,SAT2ACT,550,590,1140,23,22,,27
060276,SAT2ACT,610,630,1240,,,,
060280,SAT2ACT,680,680,1360,,,,
060292,SAT2ACT,690,790,1480,,,,
060331,SAT2ACT,630,670,1300,,,,
060356,SAT2ACT,,,,32,34,,29
060361,SAT2ACT,650,680,1330,32,35,,28
060365,SAT2ACT,730,710,1440,30,29,,31
060404,SAT2ACT,610,720,1330,28,23,,32
060412,SAT2ACT,700,750,1450,,,,
060417,SAT2ACT,630,670,1300,,,,
060418,SAT2ACT,670,670,1340,29,26,,30
060420,SAT2ACT,,,,32,34,,35
060424,SAT2ACT,500,600,1100,,,,
060426,SAT2ACT,510,570,1070,,,,
060430,SAT2ACT,770,780,1550,,,,
060453,SAT2ACT,630,550,1150,26,25,,24
060471,SAT2ACT,670,700,1370,,,,
060482,SAT2ACT,640,590,1230,26,30,,27
060495,SAT2ACT,680,740,1420,33,35,,30
060503,SAT2ACT,700,790,1490,,,,
060538,SAT2ACT,,,,32,30,,33
060561,SAT2ACT,650,700,1350,,,,
060570,SAT2ACT,,,,29,30,,32
