Key,CONFIDENTIALITY_IND,GENDER,GENDER_DESC,REPORTING_ETHNICITY_CODE,REPORTING_ETHNICITY,UNDERREPRESENTED_MINORITY_IND,ADMISSIONS_ATTRIBUTE,ADMISSIONS_ATTRIBUTE_DESC,RESIDENCY,RESIDENCY_DESC,ADDRESS_RULE,COUNTY,COUNTY_DESC,STATE_PROVINCE,STATE_PROVINCE_DESC,NATION,NATION_DESC
097810,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,BR,Brazil
097813,N,M,Male,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,36085,Richmond,NY,New York,,
097843,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,PE,Peru
097859,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,29189,Saint Louis,MO,Missouri,,
097872,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,36095,Schoharie,NY,New York,,
097899,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,ID,Indonesia
097941,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
097984,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,PK,Pakistan
098032,N,F,Female,X,2 or more races,Y,,,N,Non-Resident,PERMADDR,48085,Collin,TX,Texas,,
098053,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18181,White,IN,Indiana,,
098092,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,06013,Contra Costa,CA,California,,
098112,N,F,Female,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,06001,Alameda,CA,California,,
098125,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,34037,Sussex,NJ,New Jersey,,
098140,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,KR,Republic of Korea
098199,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,06059,Orange,CA,California,,
098268,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,12017,Citrus,FL,Florida,,
098315,N,F,Female,B,White,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,39017,Butler,OH,Ohio,,
098381,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CO,Colombia
098435,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
098480,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,34023,Middlesex,NJ,New Jersey,,
098489,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,06085,Santa Clara,CA,California,,
098562,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,,,,,IN,India
098573,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,41003,Benton,OR,Oregon,,
098578,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,06085,Santa Clara,CA,California,,
098628,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,BR,Brazil
098630,N,M,Male,Z,Unknown,N,,,N,Non-Resident,PERMADDR,25017,Middlesex,MA,Massachusetts,,
098662,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,17201,Winnebago,IL,Illinois,,
098690,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,53033,King,WA,Washington,,
098729,N,F,Female,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,BR,Brazil
098732,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,42085,Mercer,PA,Pennsylvania,,
098882,N,M,Male,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,GT,Guatemala
098894,N,F,Female,X,2 or more races,N,,,N,Non-Resident,PERMADDR,51059,Fairfax,VA,Virginia,,
099022,N,M,Male,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,SV,El Salvador
099047,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,MO,Macau
099090,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,15003,Honolulu,HI,Hawaii,US,United States
099098,N,F,Female,X,2 or more races,N,,,N,Non-Resident,PERMADDR,51087,Henrico,VA,Virginia,,
099175,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,37183,Wake,NC,North Carolina,,
099177,N,M,Male,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,06085,Santa Clara,CA,California,,
099226,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
099337,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,47187,Williamson,TN,Tennessee,,
099393,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,06059,Orange,CA,California,,
099420,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,IN,India
099426,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
099475,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
099508,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,27053,Hennepin,MN,Minnesota,,
099523,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,SA,Saudi Arabia
099532,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,06081,San Mateo,CA,California,,
099674,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,25021,Norfolk,MA,Massachusetts,,
099717,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,SA,Saudi Arabia
099736,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,SA,Saudi Arabia
099741,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,SA,Saudi Arabia
099759,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,BR,Brazil
099762,N,F,Female,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,06001,Alameda,CA,California,,
099805,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,13117,Forsyth,GA,Georgia,,
099820,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,51059,Fairfax,VA,Virginia,,
099832,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,06013,Contra Costa,CA,California,,
099847,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,TW,Taiwan
099973,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,06065,Riverside,CA,California,,
099982,N,F,Female,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,18157,Tippecanoe,IN,Indiana,,
099988,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,41067,Washington,OR,Oregon,,
100034,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,27163,Washington,MN,Minnesota,,
100036,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,BR,Brazil
100057,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,BR,Brazil
100077,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,34039,Union,NJ,New Jersey,,
100079,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,IN,India
100118,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18065,Henry,IN,Indiana,,
100122,N,M,Male,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,72063,Gurabo,PR,Puerto Rico,,
100126,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,42091,Montgomery,PA,Pennsylvania,,
100158,N,M,Male,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,KR,Republic of Korea
100240,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,HK,Hong Kong
100332,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,06075,San Francisco,CA,California,,
100358,N,F,Female,Z,Unknown,N,,,N,Non-Resident,PERMADDR,22071,Orleans,LA,Louisiana,US,United States
100384,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17043,Dupage,IL,Illinois,,
100418,N,F,Female,Z,Unknown,N,,,N,Non-Resident,PERMADDR,34035,Somerset,NJ,New Jersey,,
100434,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,06085,Santa Clara,CA,California,,
100473,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
100518,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,KR,Republic of Korea
100553,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,06085,Santa Clara,CA,California,,
100601,N,M,Male,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,TR,Turkey
100634,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
100696,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
100713,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
100765,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,06059,Orange,CA,California,,
100786,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
100844,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,SA,Saudi Arabia
100855,N,M,Male,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
100929,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,TR,Turkey
101236,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18035,Delaware,IN,Indiana,,
101237,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,06013,Contra Costa,CA,California,,
101266,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,AE,United Arab Emirates
101311,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,27123,Ramsey,MN,Minnesota,,
101333,N,F,Female,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,48141,El Paso,TX,Texas,,
101463,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,18157,Tippecanoe,IN,Indiana,US,United States
101538,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,34021,Mercer,NJ,New Jersey,,
101604,N,M,Male,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,IN,India
101657,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,BH,Bahrain
101670,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,48453,Travis,TX,Texas,,
101676,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,25021,Norfolk,MA,Massachusetts,,
101711,N,M,Male,C,Black or African American,Y,,,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
101763,N,F,Female,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
101796,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,09013,Tolland,CT,Connecticut,,
101841,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,KR,Republic of Korea
101849,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,NG,Nigeria
101896,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,42003,Allegheny,PA,Pennsylvania,,
101899,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,18109,Morgan,IN,Indiana,,
101909,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,09003,Hartford,CT,Connecticut,,
102004,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,SV,El Salvador
102051,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,TH,Thailand
102063,N,M,Male,X,2 or more races,N,,,N,Non-Resident,PERMADDR,06085,Santa Clara,CA,California,,
102141,N,F,Female,X,2 or more races,Y,,,N,Non-Resident,PERMADDR,15003,Honolulu,HI,Hawaii,,
102154,N,M,Male,C,Black or African American,Y,,,N,Non-Resident,PERMADDR,,,,,NG,Nigeria
102160,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,ID,Indonesia
102185,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,06073,San Diego,CA,California,,
102199,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
102204,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,25011,Franklin,MA,Massachusetts,US,United States
102223,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,IN,India
102290,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,06085,Santa Clara,CA,California,,
102322,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,KR,Republic of Korea
102355,N,M,Male,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,27027,Clay,MN,Minnesota,US,United States
102367,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
102467,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,TW,Taiwan
102497,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,IN,India
102504,N,F,Female,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,12099,Palm Beach,FL,Florida,,
102522,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,,,,,CN,China
102620,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
102685,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,08005,Arapahoe,CO,Colorado,,
102749,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,06085,Santa Clara,CA,California,,
102759,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,13117,Forsyth,GA,Georgia,,
102766,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,06073,San Diego,CA,California,,
102780,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,50007,Chittenden,VT,Vermont,,
102833,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,06073,San Diego,CA,California,,
102876,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,,,,,TW,Taiwan
102882,N,F,Female,B,White,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,51171,Shenandoah,VA,Virginia,,
102885,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
102949,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,KR,Republic of Korea
102978,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,06001,Alameda,CA,California,,
103019,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,51059,Fairfax,VA,Virginia,,
103050,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,KR,Republic of Korea
103054,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,55025,Dane,WI,Wisconsin,,
103151,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,55089,Ozaukee,WI,Wisconsin,,
103164,N,M,Male,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,HK,Hong Kong
103172,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
103269,N,M,Male,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,CN,China
103283,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
103345,N,M,Male,B,White,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,36085,Richmond,NY,New York,,
103445,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,IN,Indiana,,
103507,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,TN,Tunisia
103516,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,13067,Cobb,GA,Georgia,,
103592,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,26099,Macomb,MI,Michigan,,
103638,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,SA,Saudi Arabia
103644,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,01081,Lee,AL,Alabama,,
103698,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,06073,San Diego,CA,California,,
103786,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,IN,India
103813,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,TH,Thailand
103816,N,M,Male,X,2 or more races,Y,,,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
103821,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,NO,Norway
103872,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,06001,Alameda,CA,California,,
103898,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,36081,Queens,NY,New York,,
103961,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
104003,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18021,Clay,IN,Indiana,,
104013,N,F,Female,X,2 or more races,Y,,,R,Resident,PERMADDR,18167,Vigo,IN,Indiana,,
104082,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,48029,Bexar,TX,Texas,,
104106,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,51107,Loudoun,VA,Virginia,,
104208,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
104233,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,12117,Seminole,FL,Florida,,
104292,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,17089,Kane,IL,Illinois,,
104299,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,06001,Alameda,CA,California,,
104311,N,F,Female,X,2 or more races,N,,,N,Non-Resident,PERMADDR,21111,Jefferson,KY,Kentucky,,
104345,N,M,Male,D,Asian,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
104425,N,M,Male,D,Asian,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,34021,Mercer,NJ,New Jersey,,
104488,N,M,Male,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,06085,Santa Clara,CA,California,,
104504,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CO,Colombia
104509,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,06001,Alameda,CA,California,,
104557,N,M,Male,X,2 or more races,N,,,N,Non-Resident,PERMADDR,12053,Hernando,FL,Florida,,
104575,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,11001,District Of Columbia,DC,District of Columbia,,
104577,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,NO,Norway
104676,N,M,Male,X,2 or more races,N,,,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
104678,N,F,Female,C,Black or African American,Y,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,06071,San Bernardino,CA,California,,
104828,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,25005,Bristol,MA,Massachusetts,,
104918,N,F,Female,X,2 or more races,N,,,N,Non-Resident,PERMADDR,06059,Orange,CA,California,,
104988,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,06085,Santa Clara,CA,California,,
105073,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,12086,Miami-Dade,FL,Florida,,
105175,N,M,Male,B,White,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,34041,Warren,NJ,New Jersey,,
105220,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,25023,Plymouth,MA,Massachusetts,,
105371,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
105378,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,,,,,CA,Canada
105447,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,18157,Tippecanoe,IN,Indiana,,
105452,N,F,Female,B,White,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
105515,N,F,Female,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,CN,China
105534,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,,,,,KR,Republic of Korea
105606,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,IN,India
105665,N,F,Female,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,CN,China
105744,N,M,Male,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,HK,Hong Kong
105748,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18047,Franklin,IN,Indiana,,
105787,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,IN,India
105823,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,US,United States
105851,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,53033,King,WA,Washington,,
105891,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,15003,Honolulu,HI,Hawaii,,
105894,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,19153,Polk,IA,Iowa,,
105952,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,06085,Santa Clara,CA,California,,
105954,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,48041,Brazos,TX,Texas,,
106115,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,42091,Montgomery,PA,Pennsylvania,,
106169,N,F,Female,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,53033,King,WA,Washington,,
106183,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,27037,Dakota,MN,Minnesota,,
106256,N,F,Female,X,2 or more races,N,,,N,Non-Resident,PERMADDR,25009,Essex,MA,Massachusetts,,
107040,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
107410,N,M,Male,D,Asian,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,15003,Honolulu,HI,Hawaii,,
107440,N,F,Female,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,CN,China
107571,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,12035,Flagler,FL,Florida,,
108098,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,36119,Westchester,NY,New York,,
108138,N,M,Male,X,2 or more races,Y,,,N,Non-Resident,PERMADDR,26163,Wayne,MI,Michigan,,
108151,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,06067,Sacramento,CA,California,,
108170,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,TW,Taiwan
108174,N,M,Male,D,Asian,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
108376,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
108433,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,KR,Republic of Korea
108464,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
108789,N,M,Male,D,Asian,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,06081,San Mateo,CA,California,,
109194,N,M,Male,D,Asian,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,17037,Dekalb,IL,Illinois,,
109308,N,M,Male,X,2 or more races,N,,,N,Non-Resident,PERMADDR,06085,Santa Clara,CA,California,,
109455,N,F,Female,D,Asian,N,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
109684,N,F,Female,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,CN,China
109697,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,04013,Maricopa,AZ,Arizona,,
109733,N,M,Male,D,Asian,N,,,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
109737,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
110056,N,M,Male,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,CN,China
110068,N,M,Male,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,CN,China
110405,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18035,Delaware,IN,Indiana,,
110446,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,18157,Tippecanoe,IN,Indiana,,
110471,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,,,,,TW,Taiwan
111468,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18099,Marshall,IN,Indiana,,
111561,N,M,Male,B,White,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,42003,Allegheny,PA,Pennsylvania,,
112205,N,M,Male,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
112268,N,F,Female,C,Black or African American,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18097,Marion,IN,Indiana,US,United States
112421,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
112440,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
113365,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18105,Monroe,IN,Indiana,,
113373,N,M,Male,D,Asian,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
113789,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
113896,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,55009,Brown,WI,Wisconsin,,
113999,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18085,Kosciusko,IN,Indiana,,
114184,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
115050,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18047,Franklin,IN,Indiana,,
115381,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
116467,N,M,Male,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,KR,Republic of Korea
116966,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
117666,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
117784,N,M,Male,C,Black or African American,Y,,,N,Non-Resident,PERMADDR,29099,Jefferson,MO,Missouri,,
117793,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
118482,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
118504,N,M,Male,Y,Hispanic/Latino,Y,,,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
118941,N,F,Female,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
118964,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
119487,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CA,Canada
119496,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
119816,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
119891,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
119907,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
120345,N,M,Male,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,CN,China
120436,N,M,Male,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
120437,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
120523,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,48201,Harris,TX,Texas,,
120862,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
120934,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18035,Delaware,IN,Indiana,,
121098,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
