PUID_SIX,ACADEMIC_PERIOD,TRANSFER_COURSE_INSTITUTION,TRANSFER_COURSE_INST_DESC,COURSE_IDENTIFICATION,COURSE_TITLE_SHORT,TRANSFER_COURSE_IND,CREDITS_EARNED
245071,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
245071,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
245072,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
245072,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
245072,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
245092,,,,,,,
245104,,,,,,,
245152,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
245152,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
245155,,,,,,,
245158,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
245158,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
245158,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
245158,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
245163,,,,,,,
245174,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
245174,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
245174,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
245180,,,,,,,
245208,,,,,,,
245225,,,,,,,
245257,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
245257,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
245265,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
245265,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
245265,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
245301,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,0
245301,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
245363,,,,,,,
245419,,,,,,,
245437,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
245437,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
245437,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
245439,202010,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
245439,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
245439,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
245439,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
245458,,,,,,,
245461,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
245461,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
245478,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
245478,202030,99ADPL,Advance Placement - CEEB,PHYS22000,Gen Physics,Y,4
245478,202120,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
245478,202120,99ADPL,Advance Placement - CEEB,PHYS17200,Modern Mechanics,Y,4
245478,202120,99ADPL,Advance Placement - CEEB,PHYS22100,Gen Physics,Y,4
245498,202110,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
245506,202010,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus,Y,4
245506,202010,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
245507,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
245507,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
245520,,,,,,,
245526,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,0
245526,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
245552,,,,,,,
245555,,,,,,,
245558,,,,,,,
245569,,,,,,,
245588,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
245594,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
245594,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
245596,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
245610,,,,,,,
245629,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
245629,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
245629,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
245639,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
245639,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
245639,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
245645,,,,,,,
245666,,,,,,,
245740,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
245740,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
245781,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
245781,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
245781,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
245781,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
245790,,,,,,,
245795,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
245795,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
245855,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
245855,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
245856,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
245856,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
245864,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,0
245864,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
245877,,,,,,,
245895,,,,,,,
245901,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,0
245901,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
245954,,,,,,,
245964,,,,,,,
246061,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
246061,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
246061,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
246061,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
246077,,,,,,,
246141,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
246141,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
246141,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
246141,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
246161,,,,,,,
246168,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
246168,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
246180,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
246180,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
246180,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
246180,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
246180,202030,99ADPL,Advance Placement - CEEB,PHYS22000,Gen Physics,Y,4
246246,,,,,,,
246283,,,,,,,
246352,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
246386,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
246386,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
246406,202110,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,0
246406,202110,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
246406,202110,99ADPL,Advance Placement - CEEB,PHYS22000,Gen Physics,Y,4
246443,,,,,,,
246474,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
246474,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
246474,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
246478,,,,,,,
246498,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
246498,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
246498,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
246498,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
246501,,,,,,,
246507,,,,,,,
246549,202010,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
246549,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
246562,,,,,,,
246568,,,,,,,
246575,,,,,,,
246576,202110,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
246579,,,,,,,
246645,,,,,,,
246647,,,,,,,
246650,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
246655,,,,,,,
246659,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
246659,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
246659,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
246659,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
246712,,,,,,,
246723,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
246723,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
246742,,,,,,,
246757,,,,,,,
246830,,,,,,,
246833,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
246833,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
246854,,,,,,,
246857,,,,,,,
246861,,,,,,,
246888,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
246888,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
246902,202120,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
246918,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
246929,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
246958,,,,,,,
246996,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
246996,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
246996,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
247000,202010,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
247000,202120,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
247028,,,,,,,
247031,,,,,,,
247034,,,,,,,
247055,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,0
247059,,,,,,,
247073,,,,,,,
247086,,,,,,,
247175,,,,,,,
247198,,,,,,,
247211,,,,,,,
247259,,,,,,,
247292,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,0
247292,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
247331,,,,,,,
247332,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
247332,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
247389,,,,,,,
247423,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
247435,,,,,,,
247440,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
247440,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
247444,,,,,,,
247471,,,,,,,
247477,,,,,,,
247480,,,,,,,
247507,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
247507,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
247511,,,,,,,
247512,,,,,,,
247514,,,,,,,
247566,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
247566,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
247566,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
247566,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
247622,,,,,,,
247654,,,,,,,
247664,,,,,,,
247670,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
247670,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
247670,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
247692,,,,,,,
247705,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
247717,,,,,,,
247718,,,,,,,
247790,,,,,,,
247827,,,,,,,
247853,,,,,,,
247858,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
247858,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
247858,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
247862,202010,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
247866,,,,,,,
247892,,,,,,,
247977,,,,,,,
247990,202010,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
248018,,,,,,,
248098,,,,,,,
248105,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
248105,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
248105,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
248148,,,,,,,
248179,,,,,,,
248208,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
248208,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
248208,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
248208,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
248208,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
248208,202030,99ADPL,Advance Placement - CEEB,PHYS27200,E&M Interactions,Y,4
248211,,,,,,,
248260,,,,,,,
248313,202010,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
248334,,,,,,,
248390,,,,,,,
248420,,,,,,,
248423,,,,,,,
248425,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
248425,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
248449,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
248449,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
248453,,,,,,,
248490,,,,,,,
248493,,,,,,,
248509,,,,,,,
248512,,,,,,,
248527,,,,,,,
248564,,,,,,,
248581,,,,,,,
248630,,,,,,,
248640,,,,,,,
248651,,,,,,,
248673,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
248693,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
248709,,,,,,,
248728,,,,,,,
248735,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
248735,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
248735,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
248739,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
248755,,,,,,,
248756,,,,,,,
248764,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
248764,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
248789,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
248789,202030,99ADPL,Advance Placement - CEEB,PHYS22000,Gen Physics,Y,4
248818,,,,,,,
248825,,,,,,,
248877,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
248878,,,,,,,
248932,202110,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
248954,,,,,,,
248961,,,,,,,
248964,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
248964,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
248964,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
248964,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
248977,,,,,,,
248979,,,,,,,
248991,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
248991,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
248991,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
249000,,,,,,,
249030,,,,,,,
249042,,,,,,,
249046,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
249046,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
249063,,,,,,,
249092,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
249124,,,,,,,
249136,,,,,,,
249141,202110,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
249141,202110,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
249165,,,,,,,
249186,,,,,,,
249202,,,,,,,
249261,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
249329,,,,,,,
249332,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
249332,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
249332,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
249332,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
249393,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
249406,,,,,,,
249527,,,,,,,
249545,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
249552,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
249552,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
249554,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
249554,202030,99ADPL,Advance Placement - CEEB,PHYS22000,Gen Physics,Y,4
249556,,,,,,,
249567,,,,,,,
249570,202110,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
249570,202110,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
249573,,,,,,,
249590,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
249592,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
249592,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
249592,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
249674,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
249680,,,,,,,
249709,,,,,,,
249724,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
249742,,,,,,,
249750,,,,,,,
249772,,,,,,,
249782,202010,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
249803,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus,Y,4
249803,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
249848,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
249850,,,,,,,
249870,,,,,,,
249916,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
249916,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
249916,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
249924,,,,,,,
249930,,,,,,,
249936,,,,,,,
249938,202210,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
249938,202210,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
249945,,,,,,,
249961,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
249961,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
249979,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,0
249979,202030,99ADPL,Advance Placement - CEEB,PHYS22000,Gen Physics,Y,4
249990,,,,,,,
250012,,,,,,,
250072,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
250072,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
250072,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
250072,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
250109,,,,,,,
250120,,,,,,,
250144,,,,,,,
250168,,,,,,,
250191,,,,,,,
250216,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
250216,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
250224,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,0
250224,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
250290,,,,,,,
250301,,,,,,,
250303,202020,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
250324,,,,,,,
250331,,,,,,,
250352,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
250352,202110,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
250362,,,,,,,
250384,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
250393,202120,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
250405,,,,,,,
250410,,,,,,,
250514,,,,,,,
250534,202010,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
250534,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
250534,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
250601,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
250601,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
250639,,,,,,,
250665,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,0
250716,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
250716,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
250731,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
250731,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
250738,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
250797,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
250799,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
250799,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
250799,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
250799,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
250799,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
250799,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
250811,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
250837,,,,,,,
250946,202210,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
250946,202210,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
250946,202210,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
250998,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
251032,,,,,,,
251040,,,,,,,
251042,,,,,,,
251083,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
251085,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
251089,,,,,,,
251105,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
251105,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
251105,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
251113,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,0
